Symbol,Trust_Score,Verdict,Current_Price,Actual_Return_1Y,pe_ratio,debt_to_equity,revenue_growth,profit_margins,roe,free_cash_flow,dividend_yield,cash_reserves,operating_costs,net_income,analyst_target,current_price,sector,rsi,macd,macd_signal,roc,sma_50,sma_200,ema_20,price_vs_sma50,price_vs_sma200,bb_upper,bb_lower,bb_position,atr,volatility,volume_trend,volume_ratio,trend_strength
WMT,71.4,TRUSTED,110.9,62.520855294022425,38.776226,66.747,0.058,0.03259,0.23661,10372750336.0,0.85,10581999616.0,0.0,22909999104.0,121.28947,110.9,Consumer Defensive,39.64778708938257,1.9770270896753175,2.6092032842738346,3.8561398176487245,107.66273040771485,99.03433322906494,112.39918840982536,3.006863290485604,11.981368390060092,118.59262288742342,108.08129297561369,0.2681590791949484,2.1220935790985647,25.189905640527083,-6.959589987375522,1.087689255391661,0.21648703470892935
MCD,71.4,TRUSTED,310.84,26.768738831774424,26.522182,0.0,0.03,0.3204,0.0,4394500096.0,2.39,2412999936.0,0.0,8415000064.0,331.2,310.84,Consumer Cyclical,54.470149318782084,3.0398792850112386,3.09295081044452,0.7264531906929736,306.33528381347656,302.99529861450196,311.9812597174825,1.4705170322975003,2.5890493216429067,321.584210009611,301.70326252456863,0.45957235288690856,4.869999476841518,18.552081798401705,-20.548112803572522,0.8554091316234713,0.19144511401941813
TGT,71.4,TRUSTED,94.3,-34.610498832573086,11.430304,132.062,-0.016,0.03576,0.25094998,2597125120.0,4.84,3822000128.0,0.0,3763000064.0,97.21212,94.3,Consumer Defensive,63.1211319932141,1.8341339134621109,1.798070472869373,8.916610137947698,91.72882583618164,94.41635158538818,94.48328945629997,2.803019870948781,-0.12322922002037862,100.95711581418938,86.97088482667975,0.5240238225454245,2.3842849731445312,34.07505228498985,10.99013402466633,1.091692770735863,0.542921011905743
TJX,71.4,TRUSTED,155.92,39.010637911461146,34.343613,140.977,0.075,0.086789995,0.58396,3411375104.0,1.09,4640000000.0,0.0,5119000064.0,160.38889,155.92,Consumer Cyclical,72.89056735128382,2.3587901500240775,2.517422952746121,2.31642417050673,148.03024597167968,133.42042903900148,153.4829633379473,5.329824418973849,16.863661203912603,158.26369391330653,149.38230828395908,0.7361114760497779,1.9407141549246651,18.081111916305126,-43.23279855659044,0.5336005837195805,0.19000456460554707
COST,71.4,TRUSTED,854.79,2.2205469083583584,45.88245,26.737,0.083,0.02961,0.30325,7240249856.0,0.61,17183000576.0,0.0,8302000128.0,1031.5,854.79,Consumer Defensive,17.421516324474837,-15.742649720018676,-13.07770300610017,-4.421191093547723,906.7805114746094,949.9938513183594,877.8065294129478,-5.733530086869475,-10.021525208704867,931.6919021233576,836.6971054450017,0.19046172227309355,15.859287806919642,21.70072393984702,-37.83658370804141,0.8169773239081672,-0.41236729394551785
FIVE,71.4,TRUSTED,187.81,81.95117010164347,33.657707,103.279,0.231,0.06955,0.17267,276364640.0,0.0,524497984.0,0.0,307872000.0,186.0,187.81,Consumer Cyclical,82.49868486460139,7.426662661358961,6.632285278317817,15.09376516013781,161.89759979248046,128.4286997795105,175.0450692692657,16.005424292471083,46.23678187276713,192.12498766582618,156.66000836688866,0.8783309565512223,5.707857404436384,58.25262607830124,-41.283061849198496,0.5268509930906045,0.787477112852704
DLTR,71.4,TRUSTED,119.53,11.335692362575319,22.638256,221.055,0.094,-0.15397,0.20066999,1654437504.0,0.0,594800000.0,0.0,1113799936.0,117.22727,119.53,Consumer Defensive,58.81568370476343,5.344165758725282,6.110937493792558,13.127006091673463,108.8047998046875,97.28100006103516,120.42732388264776,9.857284783264966,22.87085731468884,137.17569405954714,103.60930502492549,0.4743046306813097,4.854285103934152,43.283290408392304,-13.57015852377727,0.7987501869415331,0.9439362669601911
BBY,71.4,TRUSTED,69.58,-13.275313057928258,22.963697,154.542,0.024,0.015420001,0.22493,1144249984.0,5.46,1084999936.0,0.0,645000000.0,83.57143,69.58,Consumer Cyclical,32.46861445484441,-1.3994871124095454,-1.208247178573577,-11.500331097808544,76.29013626098633,70.37059423446655,72.92631985766423,-8.795546526455881,-1.123469841362577,78.91888553415664,68.1420153447496,0.13343266282622002,1.8853362925902968,43.41131171129743,-20.52261459813053,1.1051470756166715,-0.5220554237494415
CL,71.4,TRUSTED,79.93,-15.681089819816615,22.389357,680.048,0.019,0.1447,2.93635,2739249920.0,2.6,1472000000.0,0.0,2908000000.0,87.31579,79.93,Consumer Defensive,56.742019022926826,0.13060860749833125,-0.008643950233665617,0.13781083785032297,78.30961791992188,84.78410091400147,78.63256100143455,2.0691997078965203,-5.725248668673528,80.9786452195834,76.27035532973301,0.7772769011805816,1.4235714503696986,21.260950057195746,-7.178229466243065,1.0677440323547385,-0.03726662214869141
MDLZ,71.4,TRUSTED,54.15,-14.09577513884073,20.2809,83.621,0.059,0.0938,0.13101,1953750016.0,3.69,1367000064.0,0.0,3531000064.0,68.41304,54.15,Consumer Defensive,30.16876448622199,-0.827467860632936,-0.934031188628072,-4.210149132869964,57.09279991149902,62.72659187316894,54.94561553264973,-5.154412448122741,-13.672973600465355,57.443225637007664,52.63877433247476,0.3145473015780872,1.0064283098493303,22.234500598592067,-30.26694502345812,0.9639410983538168,-0.3036696423689001
MKC,71.4,TRUSTED,68.9,-0.6421907419890556,23.92361,75.356,0.027,0.11462,0.1385,481412512.0,2.79,94900000.0,0.0,778000000.0,76.92308,68.9,Consumer Defensive,82.12363716908537,0.8203185458444011,0.41830436264923027,2.606105674212931,66.09480041503906,70.66167741775513,67.00558462669974,4.244208460007025,-2.493113603093673,70.6156778320603,62.283323098725845,0.7940946633827709,1.2528574807303292,23.80132045166939,-1.4481850667669738,1.086168301695434,0.2683363005495474
HOOD,71.4,TRUSTED,120.24,439.67682358318376,50.1,188.794,1.0,0.52188,0.27816,0.0,0.0,19403999232.0,0.0,2193999872.0,151.95004,120.24,Financial Services,36.774573060343755,-2.219715528050969,-1.7561894377155536,4.040839475016852,128.6620002746582,95.09834978103638,123.44819544532123,-6.545835128406206,26.437522986068334,140.46236775220353,110.17563273607772,0.3323027431756233,6.676000322614398,75.59550771678725,-34.29092636328647,0.44186526893908235,-0.414293010156478
NRG,71.4,TRUSTED,158.11,102.51267055539684,23.633781,615.076,0.057,0.04839,0.64186996,1836625024.0,1.11,732000000.0,0.0,1374000000.0,201.57692,158.11,Utilities,40.728043835544824,-2.739974368434332,-1.9397559835555704,-3.4796392364289828,165.87786407470702,146.33061111450195,161.31396814307,-4.682881292019179,8.049846444386393,174.24785600551564,151.48614515415233,0.2910086811775179,6.390001569475446,55.508294989110766,-28.817835303150797,0.457674279784514,-0.42487733467291827
YUM,71.4,TRUSTED,154.53,21.14441400466095,30.122807,0.0,0.084,0.17951,0.0,1227624960.0,1.84,1045000000.0,0.0,1447000064.0,165.56,154.53,Consumer Cyclical,61.15025673806489,1.855194662328671,1.1505267636898309,0.819344995881025,147.43952423095703,146.43950401306154,150.69266092653604,4.809073133763609,5.52480344751353,158.40249481369813,141.65821838210263,0.7687271796890505,3.2192862374441966,24.820123320706237,-27.48508381889179,0.7940870409701465,0.16501228372254748
QSR,71.4,TRUSTED,68.86,-0.323625979329254,24.41844,306.718,0.069,0.099530004,0.25245002,1322000000.0,3.6,1216999936.0,0.0,929000000.0,78.17241,68.86,Consumer Cyclical,33.73782262896822,0.1922974635746897,0.5193969886570204,-3.5506840379671183,68.5783137512207,65.85231191635131,69.7490897317272,0.41075209307817606,4.567324375521937,72.525560465063,68.52716170290574,0.08324304984184282,1.135872416548331,23.438184432944244,26.014177341126725,1.4787559303179758,-0.19743710264004005
DPZ,71.4,TRUSTED,426.18,-11.285829476100998,24.93739,0.0,0.031,0.12159,0.0,477574752.0,1.63,295352000.0,0.0,589505024.0,496.64517,426.18,Consumer Cyclical,47.08920659020536,5.048531460084973,5.007041862618918,2.4626655032030342,414.79386169433593,444.0981233215332,424.5780932174135,2.745009517483127,-4.034723342611148,440.9153078274273,409.2044187350727,0.5353231784598976,8.904015091362945,26.919841321953836,-18.41847654759337,0.779864677538565,0.2068591378457921
RSG,71.4,TRUSTED,213.06,7.819645427797997,31.658247,113.763,0.033,0.12768,0.18249,1969500032.0,1.17,84000000.0,0.0,2107000064.0,245.8,213.06,Industrials,44.84145590151511,-0.2700272817288294,-0.36052885386830724,-1.8563724018974908,213.83879913330077,232.12794303894043,213.35615410706205,-0.36420031250808504,-8.214411944859199,218.8582128749081,208.64978425643957,0.43201686243615,3.402858189174107,18.688949137925487,-3.701940245208904,1.1674062543385648,-0.07879198487204872
SO,71.4,TRUSTED,86.39,13.471834191956459,21.49005,192.679,0.075,0.15422,0.11429,-2364624896.0,3.43,3340999936.0,0.0,4458999808.0,96.725,86.39,Utilities,42.93332049335362,-1.210259005772059,-1.4335648699087704,-3.247845779083873,90.4756362915039,90.26177528381348,86.94091120923925,-4.515731603911502,-4.289496724378476,90.85898396797978,82.9350170391003,0.43601675544053553,1.3585711887904577,17.69946273054293,-33.947123137469596,0.818276500124959,-0.26629061287475875
GFL,71.4,TRUSTED,43.2,14.962144464491454,254.11765,100.874,0.09,0.4391,0.01577,828062528.0,0.14,194600000.0,0.0,85500000.0,56.886852,43.2,Industrials,26.388893304044956,-0.4278736943619492,-0.28048266634813385,-4.318938420902952,44.55520004272461,47.478737678527835,44.08231126153454,-3.0416186628847686,-9.01190116839065,45.79415617306961,42.88784494082199,0.1074061919638431,0.7425000326974052,24.726901205294176,18.884350450173837,1.2368426554933083,-0.2600829400823015
NTR,71.4,TRUSTED,63.61,33.77444998778981,17.145552,56.375,0.128,0.07047,0.07317,1911250048.0,3.43,624000000.0,0.0,1808999936.0,66.06905,63.61,Basic Materials,64.43719534544785,1.383290418486716,1.137998601108809,11.93031596136946,58.305199737548826,57.03874979019165,60.81264080981172,9.098332390046544,11.52067821319937,64.45537895972097,56.557620384151086,0.8929597123942965,1.5882151467459542,28.529132771922644,-21.482672207442143,0.9379029511304391,0.4849412963288358
AEE,71.4,TRUSTED,99.35,40.55204061609744,19.10577,155.736,0.248,0.1634,0.11387,-2117750016.0,2.86,9000000.0,0.0,1411000064.0,111.61538,99.35,Utilities,42.26462361359722,-1.0064513071977217,-1.1218577217524979,-4.6270237823029925,101.98935043334961,98.43939777374267,99.75713655926434,-2.5878701531228456,0.925036845990655,104.96890820483868,94.9520588972121,0.4390541817935218,1.3499534258539094,17.29838658022615,-30.913218528357238,0.855683317456691,-0.30773284969773923
NI,71.4,TRUSTED,41.6,44.55737913099799,21.894737,140.579,0.183,0.14155,0.09073,-857825024.0,2.69,95000000.0,0.0,893500032.0,46.36364,41.6,Utilities,46.58532341757019,-0.38630030737478904,-0.37294134126755146,-3.569775005367458,42.6164518737793,40.590830631256104,41.83581046968275,-2.3851197248159433,2.486196579795787,43.70273187407306,40.226267836009946,0.3951516894955462,0.6121425628662109,20.481935178673055,-0.9704398222406015,0.751881087909693,-0.27382609204450653
LNT,71.4,TRUSTED,65.26,27.21266671757896,20.522013,163.145,0.119,0.19139,0.11461,-1113874944.0,3.11,753000000.0,0.0,818000000.0,72.1,65.26,Utilities,39.01966885475446,-0.5762728682208405,-0.5439113763677377,-4.702104355806957,66.96622695922852,63.44793727874756,65.80996028519195,-2.5478885409459675,2.855987026846775,68.99333536608772,63.06366460339471,0.3703978889779492,0.8114275251116071,17.784737444701236,-20.948043132438972,0.7757227655513195,-0.28676380260071116
ETR,71.4,TRUSTED,92.33,77.03041225082721,22.74138,179.362,0.125,0.1421,0.11188,-3257634304.0,2.77,1516968960.0,0.0,1808936960.0,104.261,92.33,Utilities,38.67143556600965,-0.7322170746938212,-0.5852880335303905,-3.0859608644960383,94.65777435302735,87.17737777709961,93.18741569540809,-2.4591456305439903,5.910505896529282,96.6944799931199,90.44251951859886,0.3019024704567457,1.4628568376813615,21.485949839400828,-12.581868793955465,0.7911980550552219,-0.23543518272822112
NWE,71.4,TRUSTED,64.48,34.64451704025648,18.26629,114.652,0.121,0.13821,0.07617,-191786624.0,4.09,6203000.0,0.0,216952992.0,62.2,64.48,Utilities,42.018956518810306,0.10659018144639276,0.5806724422835051,-3.5498775247118886,63.61726585388183,56.44844631195068,65.10097592475445,1.3561373496203442,14.228127733752263,68.67239259729074,63.06866155615163,0.25185751964553055,1.341042468986572,20.54225065298983,-49.6488270293564,0.7103715093666644,-0.24615546948923758
ATO,71.4,TRUSTED,167.99,43.74884424971924,22.518768,68.616,0.121,0.2549,0.09323,-1818661632.0,2.38,202687008.0,0.0,1198267008.0,175.72726,167.99,Utilities,41.3187117220217,-1.4076720338044595,-1.3277981367858622,-3.086414536606922,172.71130737304688,160.6843522644043,169.55026195550036,-2.7336379717658352,4.546586600254878,175.62018641785127,163.9418115679886,0.3466401770125635,2.6671415056501115,17.20971101252091,-7.176553056855426,1.0193386189007163,-0.20954901974947027
AMD,71.4,TRUSTED,214.9,18.330488011545633,112.513084,6.366,0.356,0.10323,0.05317,3245499904.0,0.0,7242999808.0,0.0,3131000064.0,282.82092,214.9,Technology,47.34564197338262,-4.094451093235193,-4.416510680812603,4.254591183199032,229.71359954833986,159.76524978637696,215.1846448969857,-6.4487281906608125,34.509847531818345,227.43710438341137,200.5638935413933,0.5334718072719328,8.273571559361049,60.81182014266765,-38.12687767809397,0.41759056668257,-0.1701178386284356
VMC,71.4,TRUSTED,292.84,17.25356845841276,34.61466,56.296,0.144,0.14189,0.13520999,931337472.0,0.67,191300000.0,0.0,1125200000.0,320.43478,292.84,Basic Materials,50.321089698163135,0.11526021357690297,0.40050503891533357,0.04099313907047536,291.69747436523437,274.0315259552002,292.10753682189784,0.391680447402744,6.863615533697864,299.8739626393381,286.6930325999197,0.46635280815451,6.182854788643973,23.747076190694692,-38.662871606896225,0.5854688241861181,-0.04857873887323655
PPG,71.4,TRUSTED,102.67,-18.41768815599402,18.366726,99.56,0.012,0.06348,0.1616,930499968.0,2.77,1918000000.0,0.0,1271000064.0,119.0,102.67,Basic Materials,57.08200083200084,1.1817776787843002,1.054677194430862,3.0823290580891847,99.58014221191407,105.80828220367431,101.5907364952156,3.1028836557150123,-2.9660098145133826,104.80150337381748,98.39749717549891,0.6671606586777171,1.7228567940848214,29.63587005773031,-18.382860914430413,0.7973201212689282,0.2207030370653138
HASI,71.4,TRUSTED,32.94,8.082358910189804,14.198276,193.606,0.339,3.09504,0.12545,0.0,5.1,325824000.0,0.0,305902016.0,39.64286,32.94,Financial Services,43.72987632333298,0.24620431767384332,0.3862729499571137,-1.8474455340024662,31.576600074768066,27.87156976699829,32.84855596676206,4.317749690316944,18.18494222636873,34.189376528258855,32.22562438726849,0.3637802472771436,0.7128573826381138,35.031984067456904,-23.883565358886276,0.6521518647189672,-0.1950598838142554
AXTA,71.4,TRUSTED,32.28,-8.942174033049586,15.444976,146.323,-0.024,0.08808,0.21327999,312124992.0,0.0,606000000.0,0.0,455000000.0,37.06667,32.28,Basic Materials,69.06353640325054,0.839695732208213,0.6075638505280967,8.504197577468489,29.352399978637695,30.407350025177003,30.698780964423538,9.973967385255888,6.158539802282463,32.98871356006076,27.87628659252713,0.8613741017202663,0.8452138900756836,31.97207494273829,-31.365249451817512,0.914160078920726,0.5185642631244608
ORCL,71.4,TRUSTED,195.34,36.57977120134444,36.787193,432.511,0.142,0.25280002,0.69026,-10208000000.0,1.02,19765999616.0,0.0,15425000448.0,290.87622,195.34,Technology,43.13573324960864,-11.032963421769892,-12.13596848134466,-0.8577386448138316,232.58019927978515,213.5409495162964,202.01839207513905,-16.01176843824782,-8.523401820416069,227.70887386468127,174.01812656256482,0.39712372888662173,10.314999171665736,61.817115724531526,-47.92965749502001,1.0571921607325487,-0.5217211770232064
CLX,71.4,TRUSTED,97.43,-24.676942648320182,15.295134,2230.435,-0.189,0.11682,4.43646,861625024.0,5.09,166000000.0,0.0,791000000.0,122.41176,97.43,Consumer Defensive,27.63005805838472,-2.4088278862307817,-2.1117262372195196,-8.833163842796068,107.11360275268555,122.32332916259766,101.91364440986925,-9.040497377226894,-20.3504344002382,109.49948109029025,96.29951869608671,0.08564279013290971,2.171428680419922,23.307495595701532,-14.579688249864958,1.119115732784531,-0.5095344753668517
AVY,71.4,TRUSTED,181.22,-15.425959792338299,20.569807,171.013,0.015,0.07932,0.30211002,666062528.0,2.07,581699968.0,0.0,695600000.0,202.81818,181.22,Consumer Cyclical,60.63468950354463,2.9943548248646437,2.8240394522641705,6.876970348393953,173.441943359375,171.8504891204834,178.44550780289887,4.484531083240836,5.452130016139102,187.6228982549898,167.57079681336958,0.6806869817147049,3.5371409824916293,24.98997395766414,2.5028848832119692,1.0585611130013988,0.4197243166146384
BALL,71.4,TRUSTED,52.23,-12.205850946466455,20.322958,138.426,0.096,0.05357,0.117469996,128125000.0,1.53,570000000.0,0.0,712000000.0,60.15385,52.23,Consumer Cyclical,69.62456715794791,1.0677923314598061,0.7389553243455075,6.200396652260506,48.7812296295166,51.41473579406738,50.35288953449132,7.069870806686144,1.5856616504543362,53.514465503962874,46.38055364581739,0.8199492806657056,1.0799999237060547,26.303220927365945,-44.75602086493286,0.563536909044773,0.441102752834257
SON,71.4,TRUSTED,43.1,-9.289361746199669,23.297297,164.286,0.573,0.08825,0.06347,433059616.0,4.92,244855008.0,0.0,185004992.0,53.25,43.1,Consumer Cyclical,72.70344334564518,0.6293248107299547,0.5069977908350498,3.6805359406518625,40.895860748291014,43.435888595581055,42.24515844041201,5.389635247919774,-0.7733009092719079,43.896782985387176,40.426216587366724,0.7704165776166813,0.7328570229666573,28.71130234533103,-17.061938263351692,0.8111956625525679,0.2537858570816301
AMCR,71.4,TRUSTED,8.27,-12.254359570473829,27.566668,134.68,0.713,0.03345,0.07467,413124992.0,6.29,825000000.0,0.0,582000000.0,10.81818,8.27,Consumer Cyclical,40.2062098928444,-0.009986411099147219,-0.0028590561371318315,-2.8202087504491007,8.279399995803834,8.855920360088348,8.31772181649552,-0.11352921763564737,-6.616137888561938,8.602378824895917,8.092621060663165,0.3479680145087834,0.1264284678867885,24.778658437635045,-27.564382015906038,0.5265641384525613,-0.16041906482353654
